_id,place_id,mon_start,mon_end,mon_name,mon_description,tue_start,tue_end,tue_name,tue_description,wed_start,wed_end,wed_name,wed_description,thu_start,thu_end,thu_name,thu_description,fri_start,fri_end,fri_name,fri_description,sat_start,sat_end,sat_name,sat_description,sun_start,sun_end,sun_name,sun_description
1754,192,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,10:00,14:00,,,,,,
1755,192,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,10:00,17:00,,,10:00,17:00,,
1756,192,10:00,16:00,,,10:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
1757,192,,,,,,,,,,,,,,,,,13:00,16:00,,,13:00,16:00,,,,,,
1758,195,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
1759,195,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
1760,195,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
1761,197,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
1762,197,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
1763,197,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
1764,197,,,,,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,
1765,197,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,
1766,197,10:00,16:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
1767,197,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
1768,197,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
1769,197,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,
1770,197,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,,,,,
1771,197,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
1772,197,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,17:00,,,10:00,17:00,,
1773,197,,,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,,10:00,16:30,,
1774,197,,,,,,,,,,,,,,,,,,,,,08:00,14:00,,,08:00,14:00,,
1775,197,,,,,,,,,,,,,,,,,,,,,08:00,14:00,,,,,,
1776,197,,,,,,,,,,,,,,,,,,,,,08:00,15:00,,,08:00,15:00,,
1777,197,08:00,19:00,,,08:00,19:00,,,08:00,19:00,,,08:00,19:00,,,08:00,19:00,,,08:00,19:00,,,08:00,19:00,,
1778,197,08:00,15:00,,,08:00,15:00,,,08:00,15:00,,,08:00,15:00,,,08:00,15:00,,,08:00,15:00,,,08:00,15:00,,
1779,197,,,,,,,,,,,,,,,,,08:00,19:00,,,08:00,19:00,,,08:00,19:00,,
1780,197,,,,,,,,,,,,,,,,,08:00,15:00,,,08:00,15:00,,,08:00,15:00,,
1781,197,08:00,14:00,,,08:00,14:00,,,08:00,14:00,,,08:00,14:00,,,08:00,14:00,,,08:00,14:00,,,08:00,14:00,,
1782,197,08:00,15:00,,,,,,,,,,,,,,,,,,,08:00,15:00,,,08:00,15:00,,
1783,194,,,,,,,,,,,,,,,,,,,,,08:00,16:00,,,08:00,16:00,,
1784,194,08:00,16:00,,,08:00,16:00,,,08:00,16:00,,,08:00,16:00,,,08:00,16:00,,,08:00,16:00,,,,,,
1785,194,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,
1786,194,08:00,16:00,,,08:00,16:00,,,08:00,16:00,,,08:00,16:00,,,08:00,16:00,,,08:00,16:00,,,08:00,16:00,,
1787,194,08:00,16:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,
1788,194,08:00,16:00,,,08:00,16:00,,,08:00,16:00,,,08:00,16:00,,,08:00,16:00,,,,,,,,,,
1789,194,,,,,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,
1790,194,,,,,,,,,,,,,,,,,,,,,10:00,15:00,,,,,,
1791,194,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,,10:00,16:00,,,10:00,16:00,,
1792,194,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
1793,194,,,,,,,,,,,,,,,,,,,,,10:00,15:00,,,10:00,15:00,,
1794,194,,,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
1795,196,,,,,,,,,10:30,17:00,,,10:30,17:00,,,10:30,17:00,,,10:30,17:00,,,10:30,17:00,,
1796,196,,,,,,,,,10:30,17:00,,,10:30,17:00,,,10:30,17:00,,,10:30,17:00,,,,,,
1797,196,,,,,,,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
1798,196,,,,,,,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,,,,
1799,199,,,,,,,,,,,,,,,,,,,,,11:00,14:30,,,11:00,14:30,,
1800,199,11:00,14:30,,,11:00,14:30,,,11:00,14:30,,,11:00,14:30,,,11:00,14:30,,,11:00,14:30,,,,,,
1801,199,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
1802,199,11:00,14:30,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,199,11:00,14:30,,,11:00,14:30,,,11:00,14:30,,,11:00,14:30,,,11:00,14:30,,,,,,,,,,
1804,199,,,,,,,,,,,,,,,,,,,,,11:00,16:00,,,11:00,16:00,,
1805,199,,,,,,,,,,,,,,,,,,,,,11:00,15:00,,,11:00,15:00,,
1806,199,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,,,,
1807,199,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
1808,199,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,
1809,199,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,,,,,,,,
1810,199,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,10:00,17:00,,,10:00,17:00,,
1811,199,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,
1812,199,,,,,,,,,,,,,,,,,,,,,11:00,17:00,,,11:00,17:00,,
1813,199,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,12:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
1814,199,10:00,17:00,,,12:00,17:00,,,12:00,17:00,,,12:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
1815,199,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,12:00,17:00,,,10:00,17:00,,,,,,,,,,
1816,199,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,11:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
1817,199,,,,,,,,,10:00,17:00,,,12:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
1818,199,,,,,,,,,,,,,,,,,,,,,10:00,17:00,,,10:00,17:00,,
1819,198,,,,,,,,,,,,,,,,,,,,,09:00,20:00,,,09:00,20:00,,
1820,198,09:00,20:00,,,09:00,20:00,,,09:00,20:00,,,09:00,20:00,,,09:00,20:00,,,09:00,20:00,,,,,,
1821,198,09:00,20:00,,,09:00,20:00,,,09:00,20:00,,,09:00,20:00,,,09:00,20:00,,,09:00,20:00,,,09:00,20:00,,
1822,200,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
1823,200,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
1824,200,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
1825,201,,,,,,,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,
1826,201,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,
1827,201,10:30,16:00,,,,,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,,10:30,16:00,,
1828,201,,,,,,,,,10:30,16:00,,,10:30,16:00,,,,,,,10:30,16:00,,,10:30,16:00,,
1829,201,,,,,,,,,10:30,15:00,,,10:30,15:00,,,10:30,15:00,,,10:30,15:00,,,10:30,15:00,,
1830,201,10:30,15:00,,,10:30,15:00,,,10:30,15:00,,,10:30,15:00,,,10:30,15:00,,,10:30,15:00,,,10:30,15:00,,
1831,201,10:30,15:00,,,,,,,10:30,15:00,,,10:30,15:00,,,10:30,15:00,,,10:30,15:00,,,10:30,15:00,,
1832,202,,,,,,,,,,,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
1833,203,,,,,,,,,,,,,,,,,,,,,09:00,20:00,,,09:00,20:00,,
1834,203,09:00,20:00,,,09:00,20:00,,,09:00,20:00,,,09:00,20:00,,,09:00,20:00,,,09:00,20:00,,,,,,
1835,203,09:00,20:00,,,09:00,20:00,,,09:00,20:00,,,09:00,20:00,,,09:00,20:00,,,09:00,20:00,,,09:00,20:00,,
1836,203,,,,,,,,,,,,,,,,,,,,,10:00,14:00,,,10:00,14:00,,
1837,203,10:00,14:00,,,10:00,14:00,,,10:00,14:00,,,10:00,14:00,,,10:00,14:00,,,10:00,14:00,,,,,,
1838,203,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
1839,203,10:00,14:00,,,10:00,14:00,,,10:00,14:00,,,10:00,14:00,,,10:00,14:00,,,10:00,14:00,,,10:00,14:00,,
1840,203,10:00,14:00,,,10:00,14:00,,,10:00,14:00,,,10:00,14:00,,,10:00,14:00,,,10:00,16:00,,,10:00,16:00,,
1841,203,,,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,14:00,,
1842,203,,,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
1843,203,,,,,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,
1844,203,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,
1845,203,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,
1846,203,10:00,16:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,
1847,203,,,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,
1848,203,09:30,17:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
1849,204,,,,,,,,,,,,,,,,,,,,,,,,,12:00,16:00,,
1850,204,,,,,,,,,,,,,,,,,,,,,12:00,16:00,,,12:00,16:00,,
1851,204,12:00,16:00,,,,,,,,,,,,,,,,,,,,,,,12:00,16:00,,
1852,204,,,,,,,,,,,,,12:00,16:00,,,12:00,16:00,,,12:00,16:00,,,12:00,16:00,,
1853,204,,,,,,,,,,,,,,,,,,,,,,,,,11:00,17:00,,
1854,204,,,,,,,,,,,,,,,,,,,,,11:00,17:00,,,11:00,17:00,,
1855,204,11:00,17:00,,,,,,,,,,,,,,,,,,,,,,,11:00,17:00,,
1856,204,,,,,,,,,,,,,11:00,17:00,,,11:00,17:00,,,,,,,,,,
1857,204,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,,,,
1858,204,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,
1859,204,,,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,
1860,205,,,,,,,,,,,,,,,,,,,,,,,,,10:00,16:00,,
1861,206,,,,,14:00,15:45,,,,,,,,,,,,,,,,,,,,,,
1862,206,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
1863,206,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
1864,206,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
1865,208,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
1866,208,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
1867,208,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
1868,207,,,,,,,,via guided tour 11:00-17:00,,,,via guided tour 11:00-17:00,,,,via guided tour 11:00-17:00,,,,,,,,,,,,via guided tour 14:00-17:00
1869,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,via guided tour 14:00-17:00
1870,207,,,,,11:00,17:00,,,11:00,17:00,,,11:00,17:00,,,,,,,,,,,13:00,17:00,,
1871,207,,,,,,,,,,,,,,,,,,,,,,,,,13:00,17:00,,
1872,210,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,
1873,210,,,,,,,,,,,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,
1874,210,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,,,,
1875,209,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
1876,209,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
1877,209,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
1878,209,,,,,,,,,,,,,,,,,,,,,11:00,15:00,,,11:00,15:00,,
1879,209,10:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,209,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
1881,209,,,,,,,,,,,,,,,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,
1882,209,,,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
1883,211,,,,,,,,,,,,,,,,,12:00,17:00,,,12:00,17:00,,,12:00,17:00,,
1884,211,,,,,,,,,,,,,,,,,,,,,12:00,17:00,,,12:00,17:00,,
1885,211,,,,,,,,,,,,,12:00,17:00,,,12:00,17:00,,,12:00,17:00,,,12:00,17:00,,
1886,211,12:00,17:00,,,,,,,,,,,,,,,,,,,12:00,17:00,,,12:00,17:00,,
1887,213,,,,,,,,,,,,,,,,,,,,,Dawn,Dusk,,,Dawn,Dusk,,
1888,213,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,,,,
1889,213,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,,Dawn,Dusk,,
1890,212,,,,,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,
1891,212,,,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,
1892,212,09:30,17:00,,,09:30,17:00,,,09:30,20:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,
1893,212,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,
1894,212,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
1895,212,10:00,16:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,
1896,212,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,,,,,
1897,212,09:30,17:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
1898,212,,,,,09:30,17:00,,,09:30,20:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,,09:30,17:00,,
1899,212,09:00,20:00,,,09:00,20:00,,,09:00,20:00,,,09:00,20:00,,,09:00,18:00,,,09:00,18:00,,,09:00,18:00,,
1900,212,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
1901,212,10:00,16:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
1902,212,10:00,17:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
1903,212,,,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
1904,215,,,,,,,,,,,,,,,,,,,,,09:00,17:00,,,09:00,17:00,,
1905,215,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,,,,
1906,215,08:00,18:00,,,08:00,18:00,,,08:00,18:00,,,08:00,18:00,,,08:00,18:00,,,08:00,18:00,,,08:00,18:00,,
1907,215,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,
1908,215,09:00,17:00,,,08:00,18:00,,,08:00,18:00,,,08:00,18:00,,,08:00,18:00,,,08:00,18:00,,,08:00,18:00,,
1909,215,08:00,18:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,
1910,214,,,,,,,,,,,,,,,,,,,,,09:30,16:30,,,09:30,16:30,,
1911,214,,,,,09:30,16:30,,,09:30,16:30,,,09:30,16:30,,,09:30,16:30,,,09:30,16:30,,,09:30,16:30,,
1912,214,,,,,,,,,09:30,16:30,,,09:30,16:30,,,09:30,16:30,,,09:30,16:30,,,09:30,16:30,,
1913,218,,,,,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,
1914,218,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,
1915,218,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
1916,218,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
1917,218,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,,,,,,,,
1918,218,10:00,17:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,
1919,218,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,17:00,,,10:00,17:00,,
1920,218,,,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,,10:00,17:00,,
1921,218,,,,,,,,,,,,,,,,,,,,,11:00,15:30,,,11:00,15:30,,
1922,218,11:00,15:30,,,11:00,15:30,,,11:00,15:30,,,11:00,15:30,,,11:00,15:30,,,11:00,15:30,,,,,,
1923,218,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,
1924,218,11:00,15:30,,,11:00,15:30,,,11:00,15:30,,,11:00,15:30,,,11:00,15:30,,,11:00,15:30,,,11:00,15:30,,
1925,218,,,,,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,,11:00,16:30,,
1926,218,11:00,15:30,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,218,11:00,21:00,,,11:00,21:00,,,11:00,21:00,,,11:00,21:00,,,11:00,21:00,,,,,,,,,,
1928,218,10:00,21:00,,,10:00,21:00,,,10:00,21:00,,,10:00,21:00,,,10:00,21:00,,,,,,,,,,
1929,218,10:00,20:00,,,10:00,20:00,,,10:00,20:00,,,10:00,20:00,,,10:00,20:00,,,,,,,,,,
1930,216,,,,,,,,,,,,,,,,,,,,,09:00,15:00,,,09:00,15:00,,
1931,216,09:30,15:00,,,09:30,15:00,,,09:30,15:00,,,09:30,15:00,,,09:30,15:00,,,09:30,15:00,,,,,,
1932,216,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,
1933,216,09:30,16:00,,,09:30,16:00,,,09:30,16:00,,,09:30,16:00,,,09:30,16:00,,,09:30,16:00,,,09:30,16:00,,
1934,216,09:30,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,
1935,216,09:30,15:00,,,09:30,15:00,,,09:30,15:00,,,09:30,15:00,,,09:30,15:00,,,09:30,15:00,,,09:30,15:00,,
1936,216,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,17:00,,
1937,216,,,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,
1938,216,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,,09:00,16:00,,
1939,216,09:30,16:00,,,09:30,16:00,,,09:30,16:00,,,09:30,16:00,,,09:30,15:00,,,09:30,15:00,,,09:30,15:00,,
1940,216,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,
1941,216,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
1942,216,,,,Guided tours,,,,Guided tours,,,,Guided tours,,,,Guided tours,,,,Guided tours,11:00,15:00,,,11:00,15:00,,
1943,216,,,,,,,,,,,,,,,,,,,,,11:00,16:00,,,11:00,16:00,,
1944,216,11:00,16:00,,,12:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
1945,216,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,,,,,,,,,
1946,216,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,12:30,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,
1947,216,,,,Guided tours,,,,Guided tours,,,,Guided tours,,,,Guided tours,,,,Guided tours,11:00,16:00,,,11:00,16:00,,
1948,216,,,,,,,,,,,,,,,,,11:00,15:00,,,11:00,15:00,,,11:00,15:00,,
1949,216,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,11:00,16:00,,,,,,,11:00,16:00,,
